Property_ID,Date,Price_USD,Airbnb_Property_ID,ADR_USD,Airbnb_Accuracy_Rating,Airbnb_Checkin_Rating,Airbnb_Cleanliness_Rating,Airbnb_Communication_Rating,Airbnb_HOST_ID,Airbnb_Location_Rating,Airbnb_Superhost,Airbnb_Value_Rating,Amenities,Bathrooms,Bedrooms,City,Cleaning_Fee_USD,Count_Available_Days_LTM,Count_Reservation_Days_LTM,Country,Created_Date,Currency_USD,Extra_People_Fee,Has_Air_Con,Has_Gym,Has_Hot_Tub,Has_Kitchen,Has_Parking,Has_Pool,Host_Type,Last_Calendar_Update,Latitude,Longitude,Listing_Type,Location_Type,Max_Guests,Metropolitan_Statistical_Area,Minimum_Stay,Neighborhood,Number_of_Photos,Number_of_Reviews,Occupancy_Rate,Overall_Rating,Pets_Allowed,Price_Tier,Published_Monthly_Rate_USD,Published_Nightly_Rate_USD,Published_Weekly_Rate_USD,Response_Rate,Response_Time,Revenue_USD,Revenue_Potential_USD,Security_Deposit_USD,Zipcode
abnb_21274062,2018/7/1,51.1613,21274062,,9,9,9,9,58244317,10,,9,"[""wireless_internet"",""laptop-friendly"",""dryer"",""iron"",""washer"",""hair-dryer"",""shampoo"",""heating"",""essentials"",""ac"",""hot_water"",""street_parking"",""coffee_maker"",""dishes_and_silverware"",""dishwasher"",""microwave"",""refrigerator"",""keypad"",""long_term_stays_allowed"",""bed_linens"",""garden_or_backyard"",""fire_extinguisher"",""carbon_monoxide_detector"",""smoke_detector"",""first_aid_kit""]",1,1,Chicago,5,,,United States,2017/10/14,usd,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,21+ Units,2019/12/30 19:29,41.96,-87.718,Shared room,Large City - Urban,1,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",1,Irving Park,17,47,1,90,FALSE,budget,812,11,203,94,1,923,1131.73,0,60618
abnb_21274062,2018/8/1,60.7097,21274062,,9,9,9,9,58244317,10,,9,"[""wireless_internet"",""laptop-friendly"",""dryer"",""iron"",""washer"",""hair-dryer"",""shampoo"",""heating"",""essentials"",""ac"",""hot_water"",""street_parking"",""coffee_maker"",""dishes_and_silverware"",""dishwasher"",""microwave"",""refrigerator"",""keypad"",""long_term_stays_allowed"",""bed_linens"",""garden_or_backyard"",""fire_extinguisher"",""carbon_monoxide_detector"",""smoke_detector"",""first_aid_kit""]",1,1,Chicago,5,,,United States,2017/10/14,usd,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,21+ Units,2019/12/30 19:29,41.96,-87.718,Shared room,Large City - Urban,1,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",1,Irving Park,17,47,0.125,90,FALSE,budget,812,11,203,94,1,102,340.45,0,60618
abnb_21274062,2018/9/1,35.2,21274062,,9,9,9,9,58244317,10,,9,"[""wireless_internet"",""laptop-friendly"",""dryer"",""iron"",""washer"",""hair-dryer"",""shampoo"",""heating"",""essentials"",""ac"",""hot_water"",""street_parking"",""coffee_maker"",""dishes_and_silverware"",""dishwasher"",""microwave"",""refrigerator"",""keypad"",""long_term_stays_allowed"",""bed_linens"",""garden_or_backyard"",""fire_extinguisher"",""carbon_monoxide_detector"",""smoke_detector"",""first_aid_kit""]",1,1,Chicago,5,,,United States,2017/10/14,usd,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,21+ Units,2019/12/30 19:29,41.96,-87.718,Shared room,Large City - Urban,1,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",1,Irving Park,17,47,0,90,FALSE,budget,812,11,203,94,1,0,270.84,0,60618
abnb_21274062,2018/10/1,24.3548,21274062,,9,9,9,9,58244317,10,,9,"[""wireless_internet"",""laptop-friendly"",""dryer"",""iron"",""washer"",""hair-dryer"",""shampoo"",""heating"",""essentials"",""ac"",""hot_water"",""street_parking"",""coffee_maker"",""dishes_and_silverware"",""dishwasher"",""microwave"",""refrigerator"",""keypad"",""long_term_stays_allowed"",""bed_linens"",""garden_or_backyard"",""fire_extinguisher"",""carbon_monoxide_detector"",""smoke_detector"",""first_aid_kit""]",1,1,Chicago,5,,,United States,2017/10/14,usd,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,21+ Units,2019/12/30 19:29,41.96,-87.718,Shared room,Large City - Urban,1,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",1,Irving Park,17,47,0.2,90,FALSE,budget,812,11,203,94,1,172,182.17,0,60618
abnb_21274062,2018/11/1,15.9333,21274062,,9,9,9,9,58244317,10,,9,"[""wireless_internet"",""laptop-friendly"",""dryer"",""iron"",""washer"",""hair-dryer"",""shampoo"",""heating"",""essentials"",""ac"",""hot_water"",""street_parking"",""coffee_maker"",""dishes_and_silverware"",""dishwasher"",""microwave"",""refrigerator"",""keypad"",""long_term_stays_allowed"",""bed_linens"",""garden_or_backyard"",""fire_extinguisher"",""carbon_monoxide_detector"",""smoke_detector"",""first_aid_kit""]",1,1,Chicago,5,,,United States,2017/10/14,usd,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,21+ Units,2019/12/30 19:29,41.96,-87.718,Shared room,Large City - Urban,1,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",1,Irving Park,17,47,0.333333,90,FALSE,budget,812,11,203,94,1,100,100,0,60618
abnb_21274062,2018/12/1,13.7742,21274062,,9,9,9,9,58244317,10,,9,"[""wireless_internet"",""laptop-friendly"",""dryer"",""iron"",""washer"",""hair-dryer"",""shampoo"",""heating"",""essentials"",""ac"",""hot_water"",""street_parking"",""coffee_maker"",""dishes_and_silverware"",""dishwasher"",""microwave"",""refrigerator"",""keypad"",""long_term_stays_allowed"",""bed_linens"",""garden_or_backyard"",""fire_extinguisher"",""carbon_monoxide_detector"",""smoke_detector"",""first_aid_kit""]",1,1,Chicago,5,,,United States,2017/10/14,usd,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,21+ Units,2019/12/30 19:29,41.96,-87.718,Shared room,Large City - Urban,1,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",1,Irving Park,17,47,0.322581,90,FALSE,budget,812,11,203,94,1,122,122,0,60618
abnb_21274062,2019/1/1,10.0645,21274062,,9,9,9,9,58244317,10,,9,"[""wireless_internet"",""laptop-friendly"",""dryer"",""iron"",""washer"",""hair-dryer"",""shampoo"",""heating"",""essentials"",""ac"",""hot_water"",""street_parking"",""coffee_maker"",""dishes_and_silverware"",""dishwasher"",""microwave"",""refrigerator"",""keypad"",""long_term_stays_allowed"",""bed_linens"",""garden_or_backyard"",""fire_extinguisher"",""carbon_monoxide_detector"",""smoke_detector"",""first_aid_kit""]",1,1,Chicago,5,,,United States,2017/10/14,usd,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,21+ Units,2019/12/30 19:29,41.96,-87.718,Shared room,Large City - Urban,1,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",1,Irving Park,17,47,0.806452,90,FALSE,budget,812,11,203,94,1,262,262,0,60618
abnb_21274062,2019/2/1,11,21274062,,9,9,9,9,58244317,10,,9,"[""wireless_internet"",""laptop-friendly"",""dryer"",""iron"",""washer"",""hair-dryer"",""shampoo"",""heating"",""essentials"",""ac"",""hot_water"",""street_parking"",""coffee_maker"",""dishes_and_silverware"",""dishwasher"",""microwave"",""refrigerator"",""keypad"",""long_term_stays_allowed"",""bed_linens"",""garden_or_backyard"",""fire_extinguisher"",""carbon_monoxide_detector"",""smoke_detector"",""first_aid_kit""]",1,1,Chicago,5,,,United States,2017/10/14,usd,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,21+ Units,2019/12/30 19:29,41.96,-87.718,Shared room,Large City - Urban,1,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",1,Irving Park,17,47,0.777778,90,FALSE,budget,812,11,203,94,1,151,239.85,0,60618
abnb_21274062,2019/3/1,20.5806,21274062,,9,9,9,9,58244317,10,,9,"[""wireless_internet"",""laptop-friendly"",""dryer"",""iron"",""washer"",""hair-dryer"",""shampoo"",""heating"",""essentials"",""ac"",""hot_water"",""street_parking"",""coffee_maker"",""dishes_and_silverware"",""dishwasher"",""microwave"",""refrigerator"",""keypad"",""long_term_stays_allowed"",""bed_linens"",""garden_or_backyard"",""fire_extinguisher"",""carbon_monoxide_detector"",""smoke_detector"",""first_aid_kit""]",1,1,Chicago,5,,,United States,2017/10/14,usd,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,21+ Units,2019/12/30 19:29,41.96,-87.718,Shared room,Large City - Urban,1,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",1,Irving Park,17,47,0.366667,90,FALSE,budget,812,11,203,94,1,222,228.89,0,60618
abnb_21274062,2019/4/1,21.1,21274062,,9,9,9,9,58244317,10,,9,"[""wireless_internet"",""laptop-friendly"",""dryer"",""iron"",""washer"",""hair-dryer"",""shampoo"",""heating"",""essentials"",""ac"",""hot_water"",""street_parking"",""coffee_maker"",""dishes_and_silverware"",""dishwasher"",""microwave"",""refrigerator"",""keypad"",""long_term_stays_allowed"",""bed_linens"",""garden_or_backyard"",""fire_extinguisher"",""carbon_monoxide_detector"",""smoke_detector"",""first_aid_kit""]",1,1,Chicago,5,,,United States,2017/10/14,usd,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,21+ Units,2019/12/30 19:29,41.96,-87.718,Shared room,Large City - Urban,1,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",1,Irving Park,17,47,0.461538,90,FALSE,budget,812,11,203,94,1,272,298.39,0,60618
abnb_21274062,2019/5/1,40.3226,21274062,,9,9,9,9,58244317,10,,9,"[""wireless_internet"",""laptop-friendly"",""dryer"",""iron"",""washer"",""hair-dryer"",""shampoo"",""heating"",""essentials"",""ac"",""hot_water"",""street_parking"",""coffee_maker"",""dishes_and_silverware"",""dishwasher"",""microwave"",""refrigerator"",""keypad"",""long_term_stays_allowed"",""bed_linens"",""garden_or_backyard"",""fire_extinguisher"",""carbon_monoxide_detector"",""smoke_detector"",""first_aid_kit""]",1,1,Chicago,5,,,United States,2017/10/14,usd,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,21+ Units,2019/12/30 19:29,41.96,-87.718,Shared room,Large City - Urban,1,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",1,Irving Park,17,47,0.652174,90,FALSE,budget,812,11,203,94,1,603,669.27,0,60618
abnb_21274062,2019/6/1,36.1667,21274062,,9,9,9,9,58244317,10,,9,"[""wireless_internet"",""laptop-friendly"",""dryer"",""iron"",""washer"",""hair-dryer"",""shampoo"",""heating"",""essentials"",""ac"",""hot_water"",""street_parking"",""coffee_maker"",""dishes_and_silverware"",""dishwasher"",""microwave"",""refrigerator"",""keypad"",""long_term_stays_allowed"",""bed_linens"",""garden_or_backyard"",""fire_extinguisher"",""carbon_monoxide_detector"",""smoke_detector"",""first_aid_kit""]",1,1,Chicago,5,,,United States,2017/10/14,usd,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,21+ Units,2019/12/30 19:29,41.96,-87.718,Shared room,Large City - Urban,1,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",1,Irving Park,17,47,0.5,90,FALSE,budget,812,11,203,94,1,324,390.15,0,60618
abnb_21274062,2019/7/1,32.3548,21274062,,9,9,9,9,58244317,10,,9,"[""wireless_internet"",""laptop-friendly"",""dryer"",""iron"",""washer"",""hair-dryer"",""shampoo"",""heating"",""essentials"",""ac"",""hot_water"",""street_parking"",""coffee_maker"",""dishes_and_silverware"",""dishwasher"",""microwave"",""refrigerator"",""keypad"",""long_term_stays_allowed"",""bed_linens"",""garden_or_backyard"",""fire_extinguisher"",""carbon_monoxide_detector"",""smoke_detector"",""first_aid_kit""]",1,1,Chicago,5,,,United States,2017/10/14,usd,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,21+ Units,2019/12/30 19:29,41.96,-87.718,Shared room,Large City - Urban,1,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",1,Irving Park,17,47,0.083333,90,FALSE,budget,812,11,203,94,1,20,115.62,0,60618
abnb_21274062,2019/8/1,48.2903,21274062,,9,9,9,9,58244317,10,,9,"[""wireless_internet"",""laptop-friendly"",""dryer"",""iron"",""washer"",""hair-dryer"",""shampoo"",""heating"",""essentials"",""ac"",""hot_water"",""street_parking"",""coffee_maker"",""dishes_and_silverware"",""dishwasher"",""microwave"",""refrigerator"",""keypad"",""long_term_stays_allowed"",""bed_linens"",""garden_or_backyard"",""fire_extinguisher"",""carbon_monoxide_detector"",""smoke_detector"",""first_aid_kit""]",1,1,Chicago,5,,,United States,2017/10/14,usd,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,21+ Units,2019/12/30 19:29,41.96,-87.718,Shared room,Large City - Urban,1,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",1,Irving Park,17,47,0.12,90,FALSE,budget,812,11,203,94,1,62,94.81,0,60618
abnb_21274062,2019/9/1,30.5,21274062,,9,9,9,9,58244317,10,,9,"[""wireless_internet"",""laptop-friendly"",""dryer"",""iron"",""washer"",""hair-dryer"",""shampoo"",""heating"",""essentials"",""ac"",""hot_water"",""street_parking"",""coffee_maker"",""dishes_and_silverware"",""dishwasher"",""microwave"",""refrigerator"",""keypad"",""long_term_stays_allowed"",""bed_linens"",""garden_or_backyard"",""fire_extinguisher"",""carbon_monoxide_detector"",""smoke_detector"",""first_aid_kit""]",1,1,Chicago,5,,,United States,2017/10/14,usd,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,21+ Units,2019/12/30 19:29,41.96,-87.718,Shared room,Large City - Urban,1,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",1,Irving Park,17,47,0.142857,90,FALSE,budget,812,11,203,94,1,21,187.35,0,60618
abnb_21274062,2019/10/1,24.2581,21274062,,9,9,9,9,58244317,10,,9,"[""wireless_internet"",""laptop-friendly"",""dryer"",""iron"",""washer"",""hair-dryer"",""shampoo"",""heating"",""essentials"",""ac"",""hot_water"",""street_parking"",""coffee_maker"",""dishes_and_silverware"",""dishwasher"",""microwave"",""refrigerator"",""keypad"",""long_term_stays_allowed"",""bed_linens"",""garden_or_backyard"",""fire_extinguisher"",""carbon_monoxide_detector"",""smoke_detector"",""first_aid_kit""]",1,1,Chicago,5,,,United States,2017/10/14,usd,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,21+ Units,2019/12/30 19:29,41.96,-87.718,Shared room,Large City - Urban,1,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",1,Irving Park,17,47,0.363636,90,FALSE,budget,812,11,203,94,1,226,265.48,0,60618
abnb_21274062,2019/11/1,23.8333,21274062,,9,9,9,9,58244317,10,,9,"[""wireless_internet"",""laptop-friendly"",""dryer"",""iron"",""washer"",""hair-dryer"",""shampoo"",""heating"",""essentials"",""ac"",""hot_water"",""street_parking"",""coffee_maker"",""dishes_and_silverware"",""dishwasher"",""microwave"",""refrigerator"",""keypad"",""long_term_stays_allowed"",""bed_linens"",""garden_or_backyard"",""fire_extinguisher"",""carbon_monoxide_detector"",""smoke_detector"",""first_aid_kit""]",1,1,Chicago,5,,,United States,2017/10/14,usd,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,21+ Units,2019/12/30 19:29,41.96,-87.718,Shared room,Large City - Urban,1,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",1,Irving Park,17,47,0.678571,90,FALSE,budget,812,11,203,94,1,565,565,0,60618
abnb_21274062,2019/12/1,11.129,21274062,,9,9,9,9,58244317,10,,9,"[""wireless_internet"",""laptop-friendly"",""dryer"",""iron"",""washer"",""hair-dryer"",""shampoo"",""heating"",""essentials"",""ac"",""hot_water"",""street_parking"",""coffee_maker"",""dishes_and_silverware"",""dishwasher"",""microwave"",""refrigerator"",""keypad"",""long_term_stays_allowed"",""bed_linens"",""garden_or_backyard"",""fire_extinguisher"",""carbon_monoxide_detector"",""smoke_detector"",""first_aid_kit""]",1,1,Chicago,5,,,United States,2017/10/14,usd,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,21+ Units,2019/12/30 19:29,41.96,-87.718,Shared room,Large City - Urban,1,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",1,Irving Park,17,47,0.896552,90,FALSE,budget,812,11,203,94,1,289,289,0,60618
abnb_21274062,2020/1/1,11,21274062,,9,9,9,9,58244317,10,,9,"[""wireless_internet"",""laptop-friendly"",""dryer"",""iron"",""washer"",""hair-dryer"",""shampoo"",""heating"",""essentials"",""ac"",""hot_water"",""street_parking"",""coffee_maker"",""dishes_and_silverware"",""dishwasher"",""microwave"",""refrigerator"",""keypad"",""long_term_stays_allowed"",""bed_linens"",""garden_or_backyard"",""fire_extinguisher"",""carbon_monoxide_detector"",""smoke_detector"",""first_aid_kit""]",1,1,Chicago,5,,,United States,2017/10/14,usd,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,21+ Units,2019/12/30 19:29,41.96,-87.718,Shared room,Large City - Urban,1,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",1,Irving Park,17,47,0.16129,90,FALSE,budget,812,11,203,94,1,55,55,0,60618
abnb_21274062,2020/2/1,11,21274062,,9,9,9,9,58244317,10,,9,"[""wireless_internet"",""laptop-friendly"",""dryer"",""iron"",""washer"",""hair-dryer"",""shampoo"",""heating"",""essentials"",""ac"",""hot_water"",""street_parking"",""coffee_maker"",""dishes_and_silverware"",""dishwasher"",""microwave"",""refrigerator"",""keypad"",""long_term_stays_allowed"",""bed_linens"",""garden_or_backyard"",""fire_extinguisher"",""carbon_monoxide_detector"",""smoke_detector"",""first_aid_kit""]",1,1,Chicago,5,,,United States,2017/10/14,usd,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,21+ Units,2019/12/30 19:29,41.96,-87.718,Shared room,Large City - Urban,1,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",1,Irving Park,17,47,0,90,FALSE,budget,812,11,203,94,1,0,0,0,60618
abnb_21274062,2020/3/1,11,21274062,,9,9,9,9,58244317,10,,9,"[""wireless_internet"",""laptop-friendly"",""dryer"",""iron"",""washer"",""hair-dryer"",""shampoo"",""heating"",""essentials"",""ac"",""hot_water"",""street_parking"",""coffee_maker"",""dishes_and_silverware"",""dishwasher"",""microwave"",""refrigerator"",""keypad"",""long_term_stays_allowed"",""bed_linens"",""garden_or_backyard"",""fire_extinguisher"",""carbon_monoxide_detector"",""smoke_detector"",""first_aid_kit""]",1,1,Chicago,5,,,United States,2017/10/14,usd,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,21+ Units,2019/12/30 19:29,41.96,-87.718,Shared room,Large City - Urban,1,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",1,Irving Park,17,47,0,90,FALSE,budget,812,11,203,94,1,0,240.89,0,60618
abnb_21274062,2020/4/1,11,21274062,,9,9,9,9,58244317,10,,9,"[""wireless_internet"",""laptop-friendly"",""dryer"",""iron"",""washer"",""hair-dryer"",""shampoo"",""heating"",""essentials"",""ac"",""hot_water"",""street_parking"",""coffee_maker"",""dishes_and_silverware"",""dishwasher"",""microwave"",""refrigerator"",""keypad"",""long_term_stays_allowed"",""bed_linens"",""garden_or_backyard"",""fire_extinguisher"",""carbon_monoxide_detector"",""smoke_detector"",""first_aid_kit""]",1,1,Chicago,5,,,United States,2017/10/14,usd,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,21+ Units,2019/12/30 19:29,41.96,-87.718,Shared room,Large City - Urban,1,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",1,Irving Park,17,47,0,90,FALSE,budget,812,11,203,94,1,0,315.39,0,60618
abnb_21274062,2020/5/1,11,21274062,,9,9,9,9,58244317,10,,9,"[""wireless_internet"",""laptop-friendly"",""dryer"",""iron"",""washer"",""hair-dryer"",""shampoo"",""heating"",""essentials"",""ac"",""hot_water"",""street_parking"",""coffee_maker"",""dishes_and_silverware"",""dishwasher"",""microwave"",""refrigerator"",""keypad"",""long_term_stays_allowed"",""bed_linens"",""garden_or_backyard"",""fire_extinguisher"",""carbon_monoxide_detector"",""smoke_detector"",""first_aid_kit""]",1,1,Chicago,5,,,United States,2017/10/14,usd,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,21+ Units,2019/12/30 19:29,41.96,-87.718,Shared room,Large City - Urban,1,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",1,Irving Park,17,47,0,90,FALSE,budget,812,11,203,94,1,0,698.27,0,60618
abnb_21274062,2020/6/1,14,21274062,,9,9,9,9,58244317,10,,9,"[""wireless_internet"",""laptop-friendly"",""dryer"",""iron"",""washer"",""hair-dryer"",""shampoo"",""heating"",""essentials"",""ac"",""hot_water"",""street_parking"",""coffee_maker"",""dishes_and_silverware"",""dishwasher"",""microwave"",""refrigerator"",""keypad"",""long_term_stays_allowed"",""bed_linens"",""garden_or_backyard"",""fire_extinguisher"",""carbon_monoxide_detector"",""smoke_detector"",""first_aid_kit""]",1,1,Chicago,5,,,United States,2017/10/14,usd,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,21+ Units,2019/12/30 19:29,41.96,-87.718,Shared room,Large City - Urban,1,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",1,Irving Park,17,47,0,90,FALSE,budget,812,11,203,94,1,0,406.15,0,60618
abnb_21274062,2020/7/1,15,21274062,,9,9,9,9,58244317,10,,9,"[""wireless_internet"",""laptop-friendly"",""dryer"",""iron"",""washer"",""hair-dryer"",""shampoo"",""heating"",""essentials"",""ac"",""hot_water"",""street_parking"",""coffee_maker"",""dishes_and_silverware"",""dishwasher"",""microwave"",""refrigerator"",""keypad"",""long_term_stays_allowed"",""bed_linens"",""garden_or_backyard"",""fire_extinguisher"",""carbon_monoxide_detector"",""smoke_detector"",""first_aid_kit""]",1,1,Chicago,5,,,United States,2017/10/14,usd,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,21+ Units,2019/12/30 19:29,41.96,-87.718,Shared room,Large City - Urban,1,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",1,Irving Park,17,47,0,90,FALSE,budget,812,11,203,94,1,0,551.72,0,60618
abnb_21274062,2020/8/1,15,21274062,,9,9,9,9,58244317,10,,9,"[""wireless_internet"",""laptop-friendly"",""dryer"",""iron"",""washer"",""hair-dryer"",""shampoo"",""heating"",""essentials"",""ac"",""hot_water"",""street_parking"",""coffee_maker"",""dishes_and_silverware"",""dishwasher"",""microwave"",""refrigerator"",""keypad"",""long_term_stays_allowed"",""bed_linens"",""garden_or_backyard"",""fire_extinguisher"",""carbon_monoxide_detector"",""smoke_detector"",""first_aid_kit""]",1,1,Chicago,5,,,United States,2017/10/14,usd,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,21+ Units,2019/12/30 19:29,41.96,-87.718,Shared room,Large City - Urban,1,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",1,Irving Park,17,47,0,90,FALSE,budget,812,11,203,94,1,0,487.44,0,60618
abnb_21274062,2020/9/1,15,21274062,,9,9,9,9,58244317,10,,9,"[""wireless_internet"",""laptop-friendly"",""dryer"",""iron"",""washer"",""hair-dryer"",""shampoo"",""heating"",""essentials"",""ac"",""hot_water"",""street_parking"",""coffee_maker"",""dishes_and_silverware"",""dishwasher"",""microwave"",""refrigerator"",""keypad"",""long_term_stays_allowed"",""bed_linens"",""garden_or_backyard"",""fire_extinguisher"",""carbon_monoxide_detector"",""smoke_detector"",""first_aid_kit""]",1,1,Chicago,5,,,United States,2017/10/14,usd,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,21+ Units,2019/12/30 19:29,41.96,-87.718,Shared room,Large City - Urban,1,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",1,Irving Park,17,47,0,90,FALSE,budget,812,11,203,94,1,0,418.23,0,60618
abnb_21274062,2020/10/1,15,21274062,,9,9,9,9,58244317,10,,9,"[""wireless_internet"",""laptop-friendly"",""dryer"",""iron"",""washer"",""hair-dryer"",""shampoo"",""heating"",""essentials"",""ac"",""hot_water"",""street_parking"",""coffee_maker"",""dishes_and_silverware"",""dishwasher"",""microwave"",""refrigerator"",""keypad"",""long_term_stays_allowed"",""bed_linens"",""garden_or_backyard"",""fire_extinguisher"",""carbon_monoxide_detector"",""smoke_detector"",""first_aid_kit""]",1,1,Chicago,5,,,United States,2017/10/14,usd,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,21+ Units,2019/12/30 19:29,41.96,-87.718,Shared room,Large City - Urban,1,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",1,Irving Park,17,47,0,90,FALSE,budget,812,11,203,94,1,0,388.29,0,60618
abnb_21274062,2020/11/1,15,21274062,,9,9,9,9,58244317,10,,9,"[""wireless_internet"",""laptop-friendly"",""dryer"",""iron"",""washer"",""hair-dryer"",""shampoo"",""heating"",""essentials"",""ac"",""hot_water"",""street_parking"",""coffee_maker"",""dishes_and_silverware"",""dishwasher"",""microwave"",""refrigerator"",""keypad"",""long_term_stays_allowed"",""bed_linens"",""garden_or_backyard"",""fire_extinguisher"",""carbon_monoxide_detector"",""smoke_detector"",""first_aid_kit""]",1,1,Chicago,5,,,United States,2017/10/14,usd,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,21+ Units,2019/12/30 19:29,41.96,-87.718,Shared room,Large City - Urban,1,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",1,Irving Park,17,47,0,90,FALSE,budget,812,11,203,94,1,0,224.86,0,60618
abnb_21274062,2020/12/1,15,21274062,,9,9,9,9,58244317,10,,9,"[""wireless_internet"",""laptop-friendly"",""dryer"",""iron"",""washer"",""hair-dryer"",""shampoo"",""heating"",""essentials"",""ac"",""hot_water"",""street_parking"",""coffee_maker"",""dishes_and_silverware"",""dishwasher"",""microwave"",""refrigerator"",""keypad"",""long_term_stays_allowed"",""bed_linens"",""garden_or_backyard"",""fire_extinguisher"",""carbon_monoxide_detector"",""smoke_detector"",""first_aid_kit""]",1,1,Chicago,5,,,United States,2017/10/14,usd,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,21+ Units,2019/12/30 19:29,41.96,-87.718,Shared room,Large City - Urban,1,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",1,Irving Park,17,47,0,90,FALSE,budget,812,11,203,94,1,0,153.83,0,60618
abnb_21519119,2017/10/1,150,21519119,,,,,,71220170,,,,"[""elevator"",""wireless_internet"",""kitchen"",""gym"",""laptop-friendly"",""hangers"",""dryer"",""iron"",""washer"",""hair-dryer"",""shampoo"",""heating"",""essentials"",""ac"",""fire_extinguisher"",""carbon_monoxide_detector"",""smoke_detector""]",2,2,Chicago,30,,,United States,2017/10/28,usd,25,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,2-5 Units,35:49.4,41.88305,-87.62367,Entire home/apt,Large City - Urban,4,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",1,Loop,12,1,0,,FALSE,upscale,4200,170,1050,33,86400,0,5242.06,200,60601
abnb_21519119,2017/11/1,150,21519119,,,,,,71220170,,,,"[""elevator"",""wireless_internet"",""kitchen"",""gym"",""laptop-friendly"",""hangers"",""dryer"",""iron"",""washer"",""hair-dryer"",""shampoo"",""heating"",""essentials"",""ac"",""fire_extinguisher"",""carbon_monoxide_detector"",""smoke_detector""]",2,2,Chicago,30,,,United States,2017/10/28,usd,25,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,2-5 Units,35:49.4,41.88305,-87.62367,Entire home/apt,Large City - Urban,4,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",1,Loop,12,1,1,,FALSE,upscale,4200,170,1050,33,86400,1184,3458.28,200,60601
